version_group_id,language_id,move_id,name,description
24,2,452,Wood Hammer,The user attacks by slamming into targets with its rugged\nbody. The user will also take some damage.
24,2,453,Aqua Jet,The user attacks by lunging toward targets with blinding\nspeed.
24,2,457,Head Smash,"The user attacks by slamming into targets with a\nreckless, full-power headbutt. The user will also take\nsome damage."
24,2,458,Double Hit,"The user attacks with two strikes dealt with a tail or the\nlike, one after the other."
24,2,463,Magma Storm,The user whips up a fiercely burning firestorm at targets’\nfeet. Opponents within the storm will take continual\ndamage.
24,2,464,Dark Void,The user inflicts drowsiness through total darkness. This\ndeals extra damage to already drowsy targets. The user’s\nHP will be restored by a portion of the damage dealt.
24,2,466,Ominous Wind,The user attacks with a gust of horrible wind that makes\ntargets’ skin crawl. This may also boost all the user’s\nstats at once.
24,2,473,Psyshock,The user attacks by materializing a mysterious psychic\nwave. This move deals physical damage.
24,2,480,Storm Throw,The user attacks by striking targets with a powerful blow.\nThis move always lands a critical hit.
24,2,482,Sludge Wave,The user attacks by sending a giant wave of sludge across\na wide area. This may also leave those hit poisoned.
24,2,484,Heavy Slam,"The user attacks by slamming its heavy body into targets.\nThe more the user outweighs the target, the greater this\nmove’s power."
24,2,488,Flame Charge,The user attacks after cloaking itself in flame. This also\nincreases the user’s movement speed for a short time.
24,2,490,Low Sweep,The user attacks targets with a swift move aimed at their\nlegs. This also makes targets move more slowly for a\nshort time.
24,2,491,Acid Spray,The user attacks by spitting caustic fluid at targets. This\nalso lowers their Sp. Def stats for a while.
24,2,503,Scald,The user attacks by shooting boiling hot water at targets.\nThis may also leave targets with a burn.
24,2,509,Circle Throw,The user attacks by hurling targets far away from itself.\nThis may also lower targets’ Defense stats.
24,2,521,Volt Switch,"The user attacks by dishing out a quick blow, then rushes\nback to its Trainer with incredible speed."
24,2,523,Bulldoze,The user attacks targets by stomping on the ground. This\nalso makes targets move more slowly for a short time.
24,2,524,Frost Breath,The user attacks by blowing its cold breath on targets.\nThis move always lands a critical hit.
24,2,526,Work Up,The user boosts its Attack and Sp. Atk stats for a short\ntime by getting worked up.
24,2,527,Electroweb,The user attacks by catching targets in an electrified net.\nThis also makes targets move more slowly for a short\ntime.
24,2,528,Wild Charge,The user attacks by charging forward while cloaked in\nelectricity. The user will also take some damage.
24,2,529,Drill Run,The user attacks by crashing into targets while rotating\nlike a drill. This move has a heightened chance of landing\na critical hit.
24,2,530,Dual Chop,"The user attacks with two strikes dealt with a tough part\nof its body, one after the other."
24,2,532,Horn Leech,The user attacks by using its horns to drain targets of\ntheir energy. The user’s HP will be restored by a portion\nof the damage dealt.
24,2,533,Sacred Sword,The user attacks by slicing targets with a sword. This\nmove ignores any stat changes affecting its targets.
24,2,535,Heat Crash,"The user attacks by slamming its burning body into\ntargets. The more the user outweighs the target, the\ngreater this move’s power."
24,2,538,Cotton Guard,The user boosts its Defense stat for a long while by\nwrapping its body in soft cotton.
24,2,540,Psystrike,The user attacks by materializing a mysterious psychic\nwave. This move deals physical damage.
24,2,542,Hurricane,The user attacks by wrapping targets in a fierce wind.\nThis may also leave targets confused.
24,2,546,Techno Blast,The user attacks by firing a beam of light at targets. This\nmove’s type changes depending on the kind of drive held\nby the user.
24,2,547,Relic Song,The user attacks with an ancient song that strikes the\nhearts of its targets as it charmingly dances out of the\nway of attacks. This may also make targets drowsy.
24,2,548,Secret Sword,The user attacks by slashing targets with its long horn.\nThe odd power contained in the horn deals physical\ndamage to targets.
24,2,555,Snarl,The user snarls incessantly at targets to lower their\nSp. Atk stats for a short time.
24,2,556,Icicle Crash,The user attacks by crashing large icicles down upon\ntargets. This may also make targets flinch.
24,2,560,Flying Press,The user attacks by diving down onto targets from\nthe sky. This move is both Fighting and Flying type\nsimultaneously.
24,2,564,Sticky Web,The user lays sticky webbing at targets’ feet. The webbing\nslows the movements of susceptible opposing Pokémon\nthat make contact with it.
24,2,566,Phantom Force,"The user attacks by disappearing into the shadows for a\nshort time, then surfacing to strike targets. This attack\ncan hit targets using moves such as Protect or Detect."
24,2,567,Trick-or-Treat,The user invites targets to go trick-or-treating. This adds\nthe Ghost type to targets.
24,2,570,Parabolic Charge,The user attacks by unleashing a wave of electricity.\nThe user’s HP will be restored by a portion of the damage\ndealt.
24,2,571,Forest’s Curse,The user places the curse of the forest on targets. This\nadds the Grass type to targets.
24,2,573,Freeze-Dry,"The user attacks by rapidly lowering targets’ temperature.\nThis move is super effective on Water-type Pokémon, and\nit may also leave targets frozen."
24,2,574,Disarming Voice,The user attacks by letting out a charming cry that causes\nemotional damage.
24,2,575,Parting Shot,The user intimidates targets with a parting threat before\nrushing back to its Trainer. This lowers targets’ Attack\nand Sp. Atk stats for a short time.
24,2,576,Topsy-Turvy,The user turns all the stat changes affecting targets\ntopsy-turvy so that they become the opposite of what\nthey were.
24,2,577,Draining Kiss,The user attacks with a draining kiss that steals HP from\ntargets to restore the user’s own HP.
24,2,583,Play Rough,The user attacks by playing rough. This may also lower\ntargets’ Attack stats.
24,2,584,Fairy Wind,The user attacks by stirring up a fairy wind to strike\ntargets.
24,2,585,Moonblast,The user attacks by using the power of the moon. This\nmay also lower targets’ Sp. Atk stats.
24,2,586,Boomburst,The user attacks by unleashing the destructive power of a\nterrible explosive sound across a wide area.
24,2,588,King’s Shield,The user takes on a defensive stance and shields itself\nfrom incoming attacks. The shield lowers the Attack stats\nof attackers that make direct contact.
24,2,591,Diamond Storm,The user attacks by engulfing targets in a storm of\ndiamonds. This may also boost the user’s Defense stat.
24,2,592,Steam Eruption,The user attacks by immersing targets in superheated\nsteam. This may also leave targets with a burn.
24,2,593,Hyperspace Hole,The user attacks by using a hyperspace hole to appear\nright near targets without warning. This attack can hit\ntargets using moves such as Protect or Detect.
24,2,594,Water Shuriken,"The user attacks with five throwing stars formed\nfrom mucus, launched one after the other."
24,2,595,Mystical Fire,The user attacks by breathing a special kind of searing\nflame. This also lowers targets’ Sp. Atk stats for a short\ntime.
24,2,596,Spiky Shield,The user prevents incoming attacks from landing while\nalso dealing damage to any attackers that make direct\ncontact.
24,2,598,Eerie Impulse,"The user generates an eerie impulse from its body, which\nlowers targets’ Sp. Atk stats for a while."
24,2,601,Geomancy,The user absorbs energy to boost its Sp. Atk and Sp. Def\nstats and increase its movement speed for a while. This\nmove takes some time to carry out.
24,2,605,Dazzling Gleam,The user attacks with a powerful flash of light.
24,2,609,Nuzzle,The user attacks by nuzzling targets with its electrified\ncheeks. This leaves targets paralyzed.
24,2,611,Infestation,The user infests targets so that they take continual\ndamage for a while. Targets cannot be switched out of\nbattle during this time.
24,2,612,Power-Up Punch,The user attacks targets with a punch that will make its\nown fist tougher. This boosts the user’s Attack stat for a\nshort time.
24,2,613,Oblivion Wing,The user unleashes a wave of destruction to absorb HP\nfrom targets and restore the user’s own HP.
24,2,614,Thousand Arrows,The user attacks by generating countless arrows from its\ninternal energy and raining them down upon targets.\nEven Flying-type Pokémon will be hit by this move.
24,2,615,Thousand Waves,The user attacks by unleashing a wave that crawls along\nthe ground. Any Pokémon hit by the wave cannot be\nswitched out of battle.
24,2,616,Land’s Wrath,The user attacks by gathering energy from the land and\nfocusing that power on targets.
24,2,617,Light of Ruin,The user attacks by drawing power from the Eternal\nFlower to fire off a powerful beam of light. The user will\nalso take some damage.
24,2,618,Origin Pulse,The user attacks targets with countless beams of light\nthat glow a bluish white.
24,2,619,Precipice Blades,The user attacks targets by manifesting the power of the\nland into blades.
24,2,620,Dragon Ascent,The user attacks targets by dropping out of the sky at\nhigh speed. This also lowers the user’s Defense and\nSp. Def stats for a short time.
24,2,621,Hyperspace Fury,"The user attacks with a barrage from multiple arms. This\nattack ignores moves such as Protect or Detect, but it\nalso lowers the user’s Defense stat for a short time."
24,2,659,Shore Up,"The user restores some HP by kicking up a cloud of sand\nfrom its surroundings, then absorbing the sand into\nitself."
24,2,660,First Impression,"The user attacks with tremendous power, but this move\nonly succeeds if it is used first thing upon the user\nentering a battle."
24,2,665,Ice Hammer,"The user attacks by swinging its strong, heavy fist at\ntargets to inflict damage. This also lowers the user’s\nmovement speed for a short time."
24,2,669,Solar Blade,"The user attacks by gathering a great deal of light, then\nfunneling it into a huge blade to swing at its targets. This\nmove takes some time to carry out."
24,2,670,Leafage,The user attacks by pelting targets with leaves.
24,2,679,Lunge,The user attacks by lunging toward targets with full force.\nThis also lowers targets’ Attack stats for a short time.
24,2,687,Core Enforcer,The user attacks by firing off a powerful beam that\nscorches across the battlefield as if carving out the\nletter Z.
24,2,693,Brutal Swing,The user attacks everything nearby by swinging about\nviolently.
24,2,705,Fleur Cannon,The user attacks by unleashing a powerful beam. The\nrecoil will lower the user’s Sp. Atk stat for a while.
24,2,706,Psychic Fangs,The user attacks by biting targets using psychic power.\nThis move can also break barriers such as Light Screen\nand Reflect.
24,2,708,Shadow Bone,The user attacks by beating targets with a bone in which\na spirit resides. This may also lower targets’ Defense\nstats.
24,2,710,Liquidation,The user attacks by slamming into targets using a full-\nforce blast of water. This may also lower targets’ Defense\nstats.
24,2,712,Spectral Thief,"The user attacks by hiding itself in a target’s shadow,\nstealing any stat boosts the target has, and then striking."
24,2,721,Plasma Fists,The user attacks with electrically charged fists. This move\nhas a heightened chance of landing a critical hit and may\nalso make targets flinch.
24,2,742,Double Iron Bash,"The user attacks by spinning itself around the hex nut in\nits chest, striking targets twice with its arms, one after\nanother. This may also make targets flinch."
24,2,748,No Retreat,"The user puts everything on the line and boosts all its\nstats for a short time. In exchange, the user temporarily\nloses the ability to switch out of battle."
24,2,753,Octolock,The user locks targets in and prevents them from fleeing.\nThis move also continually lowers the targets’ Defense\nand Sp. Def stats for a while.
24,2,783,Aura Wheel,"The user attacks with energy from its cheeks, increasing\nits movement speed and boosting its Attack stat for a short\ntime. This move’s type changes based on Morpeko’s form."
24,2,784,Breaking Swipe,The user attacks by wildly swinging its tough tail.\nThis also lowers targets’ Attack stats for a short time.
24,2,786,Overdrive,"The user attacks targets by twanging a guitar or bass\nguitar, causing a huge echo and strong vibration."
24,2,794,Meteor Assault,"The user attacks wildly with its thick leek. However, this\nalso makes the user stagger, leaving it unable to move for\na short time."
24,2,796,Steel Beam,The user attacks by firing off a fierce beam of steel that\nhas been collected from its entire body. The user will also\ntake some damage.
24,2,799,Scale Shot,"The user attacks by shooting out five volleys of scales,\none after the other. This increases the user’s movement\nspeed but also lowers its Defense stat for a short time."
24,2,800,Meteor Beam,The user attacks with energy gathered from space. This\nboosts the user’s Sp. Atk stat for a while. This move takes\nsome time to carry out.
24,2,812,Flip Turn,"The user attacks by dishing out a quick blow, then rushes\nback to its Trainer with incredible speed."
24,2,813,Triple Axel,"The user attacks with three kicks, one after the other. The\nrange of these attacks grow wider each time the user\njumps up to unleash a kick."
24,2,814,Dual Wingbeat,"The user attacks by slamming targets with its wings to\ndeal two strikes, one after the other."
24,2,815,Scorching Sands,The user attacks by throwing scorching sand at targets.\nThis may also leave targets with a burn.
24,2,830,Stone Axe,The user attacks by swinging its stone axes at targets.\nStone splinters left behind by this attack float around the\ntargets.
24,2,839,Barb Barrage,"The user attacks by launching countless toxic barbs,\nwhich may also poison targets. This move’s power is\ndoubled if a target is already poisoned."
24,2,854,Last Respects,"The user attacks to avenge its allies. The more defeated\nallies there are in the user’s party, the greater the move’s\npower."
24,2,856,Order Up,"The user attacks with roguish poise. If the user has a\nTatsugiri in its mouth, this move boosts one of the user’s\nstats based on the Tatsugiri’s form."
24,2,858,Spicy Extract,"The user emits an incredibly spicy extract, which boosts\ntargets’ Attack stats but also lowers their Defense stats\nfor a while."
24,2,862,Glaive Rush,"The user attacks by throwing its entire body into a\nreckless charge. However, the user is left wide open and\nunable to move for a short time."
24,2,864,Salt Cure,The user attacks by salt-curing targets to inflict continual\ndamage. Water and Steel types are more strongly affected\nby this move.
24,2,866,Mortal Spin,The user attacks by spinning about. This leaves targets\npoisoned and also increases the user’s movement speed\nfor a short time.
24,2,874,Make It Rain,"The user attacks by throwing out a mass of coins. This\nalso lowers the user’s Sp. Atk stat for a short time. If a\ntarget is successfully struck, you will earn money."
24,2,880,Shed Tail,The user creates a substitute for itself using its own HP\nbefore rushing back to its Trainer. This also increases the\nuser’s movement speed for a while.
24,2,885,Trailblaze,The user attacks suddenly as if leaping out from tall\ngrass. The user’s nimble footwork also increases its\nmovement speed for a short time.
24,2,886,Chilling Water,The user attacks targets by showering them with water\nthat’s so cold it saps their power. This also lowers targets’\nAttack stats for a short time.
24,2,889,Rage Fist,"The user attacks by converting its rage into energy. The\nmore times the user has been hit by attacks, the greater\nthis move’s power."
24,2,890,Armor Cannon,The user attacks by shooting off its own armor as blazing\nprojectiles. This also lowers the user’s Defense and\nSp. Def stats for a short time.
24,2,891,Bitter Blade,The user attacks by focusing all its bitter feelings toward\nthis world into the tip of its blade. The user’s HP will be\nrestored by a portion of the damage dealt.
24,2,893,Gigaton Hammer,The user attacks by swinging its whole body around to\nattack with its huge hammer. This move cannot be used\nagain for a short time after the blow is dealt.
24,2,920,Nihil Light,"The user attacks by unleashing a powerful light that\ndefies all laws of nature, striking even Fairy types and\nignoring any stat changes affecting its targets."
24,3,4,Poing Comète,Le lanceur envoie une rafale de coups de poing\nqui frappe la cible cinq fois d’affilée.
24,3,6,Jackpot,Le lanceur attaque en projetant des pièces.\nElles permettent d’obtenir de l’argent\nsi elles touchent la cible.
24,3,7,Poing Feu,Le lanceur attaque la cible d’un coup de poing\nenflammé. Peut aussi la brûler.
24,3,8,Poing Glace,Le lanceur attaque la cible d’un coup de poing glacé.\nPeut aussi la geler.
24,3,9,Poing Éclair,Le lanceur attaque la cible d’un coup de poing\nélectrique. Peut aussi la paralyser.
24,3,13,Coupe-Vent,Le lanceur envoie des lames de vent qui frappent la cible.\nL’attaque prend un certain temps à se déclencher.\nTaux de critiques élevé.
24,3,14,Danse Lames,Une danse frénétique qui exalte l’esprit combatif.\nAugmente l’Attaque du lanceur pendant\nun certain temps.
24,3,16,Tornade,Le lanceur bat des ailes pour générer une bourrasque\nqui blesse la cible.
24,3,17,Cru-Ailes,Le lanceur déploie largement ses ailes majestueuses\npour attaquer la cible.
24,3,18,Cyclone,Le lanceur génère une bourrasque puissante qui\nrepousse les cibles.
24,3,19,Vol,"Le lanceur prend son envol et disparaît dans le ciel.\nAprès un court instant, il attaque en plongeant\nsur la cible."
24,3,22,Fouet Lianes,Le lanceur attaque la cible en la fouettant avec de fines\nlianes.
24,3,29,Coup d’Boule,Le lanceur donne un coup de tête à la cible.\nPeut aussi l’apeurer.
24,3,33,Charge,Le lanceur charge la cible et la percute de tout\nson poids.
24,3,34,Plaquage,Le lanceur se laisse tomber sur la cible de tout\nson poids. Peut aussi la paralyser.
24,3,36,Bélier,Une charge violente qui blesse aussi le lanceur.
24,3,38,Damoclès,Une charge dangereuse et imprudente.\nBlesse aussi le lanceur.
24,3,39,Mimi-Queue,Le lanceur remue son adorable queue pour tromper\nla vigilance de la cible et baisser sa Défense\npendant un court instant.
24,3,40,Dard-Venin,Un dard toxique qui transperce la cible.\nPeut aussi l’empoisonner.
24,3,42,Dard-Nuée,Le lanceur envoie une volée de dards acérés\ncinq fois d’affilée.
24,3,43,Groz’Yeux,Le lanceur fait les gros yeux à la cible pour l’effrayer\net baisser sa Défense pendant un court instant.
24,3,44,Morsure,Le lanceur mord la cible avec ses dents tranchantes.\nPeut aussi l’apeurer.
24,3,45,Rugissement,Le lanceur pousse un petit rugissement pour tromper\nla vigilance de la cible et baisser son Attaque\npendant un court instant.
24,3,46,Hurlement,Le lanceur pousse un hurlement terrible qui repousse\nles cibles.
24,3,47,Berceuse,Le lanceur chante une berceuse qui plonge la cible\ndans un état de somnolence.
24,3,48,Ultrason,Le lanceur produit d’étranges ondes sonores\nqui rendent la cible confuse.
24,3,52,Flammèche,Le lanceur attaque la cible en envoyant de petites\nflammes. Peut aussi la brûler.
24,3,53,Lance-Flammes,Le lanceur envoie un torrent de flammes sur la cible.\nPeut aussi la brûler.
24,3,54,Brume,Le lanceur répand une brume blanche autour de lui.\nLes adversaires ne peuvent pas baisser les stats\ndes Pokémon qui se trouvent à l’intérieur.
24,3,55,Pistolet à O,Le lanceur projette de l’eau avec force sur la cible.
24,3,56,Hydrocanon,Le lanceur projette un puissant jet d’eau sur la cible.
24,3,57,Surf,Une énorme vague inflige des dégâts à tout ce qui\nse trouve alentour.
24,3,58,Laser Glace,Un rayon de glace frappe la cible.\nPeut aussi la geler.
24,3,59,Blizzard,Une violente tempête de neige s’abat sur la cible.\nPeut aussi la geler.
24,3,60,Rafale Psy,Un étrange rayon frappe la cible.\nPeut aussi la rendre confuse.
24,3,61,Bulles d’O,Le lanceur envoie une rafale de bulles sur la cible.\nPeut aussi baisser sa vitesse de déplacement.
24,3,63,Ultralaser,Le lanceur projette un puissant rayon sur la cible.\nLe contrecoup l’empêche d’agir pendant un court instant.
24,3,64,Picpic,Le lanceur attaque la cible avec son bec acéré ou\nsa corne pointue.
24,3,71,Vole-Vie,Une attaque qui permet d’absorber les nutriments de\nla cible et de convertir une partie des dégâts infligés\nen PV pour le lanceur.
24,3,73,Vampigraine,Le lanceur sème une graine sur sa cible. Cette graine\nabsorbe peu à peu des PV pour les restituer au lanceur.
24,3,74,Croissance,"Le corps du lanceur se développe d’un seul coup,\nce qui augmente son Attaque et son Attaque Spéciale\npendant un court instant."
24,3,75,Tranch’Herbe,Des feuilles aiguisées comme des rasoirs entaillent\nla cible. Taux de critiques élevé.
24,3,76,Lance-Soleil,"Le lanceur absorbe une grande quantité de lumière,\npuis envoie un puissant rayon.\nL’attaque prend un certain temps à se déclencher."
24,3,77,Poudre Toxik,Le lanceur répand une poudre toxique qui empoisonne\nla cible.
24,3,78,Para-Spore,Le lanceur répand une poudre qui paralyse la cible.
24,3,79,Poudre Dodo,Le lanceur répand une poudre soporifique qui plonge\nla cible dans un état de somnolence.
24,3,80,Danse Fleurs,Le lanceur attaque trois fois d’affilée en projetant\ndes pétales avant de plonger dans la confusion.
24,3,81,Sécrétion,"Le lanceur crache des filaments qui s’enroulent autour\nde la cible, ce qui baisse sa vitesse de déplacement\npendant un court instant."
24,3,83,Danse Flammes,"Le lanceur crée un tourbillon de flammes qui entoure\nl’adversaire. Tant qu’il se trouve à l’intérieur,\ncelui-ci subit des dégâts continus."
24,3,84,Éclair,Une décharge électrique frappe la cible.\nPeut aussi la paralyser.
24,3,85,Tonnerre,Une grosse décharge électrique frappe la cible.\nPeut aussi la paralyser.
24,3,86,Cage Éclair,Le lanceur émet une faible décharge électrique\nqui paralyse la cible.
24,3,87,Fatal-Foudre,La foudre tombe violemment sur la cible.\nPeut aussi la paralyser.
24,3,88,Jet-Pierres,Le lanceur soulève une pierre et la lance sur la cible.
24,3,89,Séisme,Le lanceur provoque un tremblement de terre\ntouchant tout ce qui se trouve alentour.
24,3,90,Abîme,Le lanceur fait tomber la cible dans une énorme crevasse.\nL’attaque prend beaucoup de temps à se déclencher.
24,3,91,Tunnel,"Le lanceur creuse et disparaît dans le sol.\nAprès un court instant, il refait surface pour\nattaquer la cible."
24,3,92,Toxik,"Le lanceur empoisonne gravement la cible.\nPlus le temps passe, plus les dégâts infligés par\nle poison sont importants."
24,3,93,Choc Mental,Une faible vague télékinétique frappe la cible.\nPeut aussi la rendre confuse.
24,3,94,Psyko,Une puissante vague télékinétique frappe la cible.\nPeut aussi baisser sa Défense Spéciale.
24,3,95,Hypnose,Le lanceur hypnotise la cible pour la plonger dans\nun état de somnolence.
24,3,97,Hâte,Le lanceur se relaxe et allège son corps pour se déplacer\nrapidement. Augmente sa vitesse de déplacement\npendant un court instant.
24,3,98,Vive-Attaque,Le lanceur fonce sur la cible si rapidement qu’on\nparvient à peine à le discerner.
24,3,100,Téléport,Le lanceur se téléporte à côté de son Dresseur ou de\nsa Dresseuse.
24,3,102,Copie,Le lanceur copie la dernière capacité utilisée par\nla cible et l’utilise pour attaquer.
24,3,103,Grincement,Le lanceur émet un son strident qui donne envie de\nse boucher les oreilles. Baisse la Défense de la cible\npendant un certain temps.
24,3,104,Reflet,Le lanceur se déplace si vite qu’il crée des copies\nillusoires de lui-même et esquive les attaques.
24,3,105,Soin,Le lanceur se soigne en régénérant ses cellules\nafin de récupérer des PV.
24,3,106,Armure,Le lanceur contracte tous ses muscles pour augmenter\nsa Défense pendant un court instant.
24,3,108,Brouillard,Le lanceur disperse un nuage d’encre ou de fumée\nautour de lui. Les Pokémon sauvages ne peuvent pas\nvoir ce qui se trouve à l’intérieur.
24,3,109,Onde Folie,Le lanceur émet une lumière étrange qui plonge la cible\ndans un état de confusion.
24,3,113,Mur Lumière,Crée de fabuleux murs de lumière qui réduisent les dégâts\ncausés par les attaques spéciales pendant un certain\ntemps. L’effet persiste même si le lanceur est remplacé.
24,3,114,Buée Noire,Le lanceur répand autour de lui un brouillard noir qui\nannule les changements de stats des Pokémon touchés.
24,3,115,Protection,Crée de fabuleux murs de lumière qui réduisent les dégâts\ncausés par les attaques physiques pendant un certain\ntemps. L’effet persiste même si le lanceur est remplacé.
24,3,116,Puissance,Le lanceur prend une profonde inspiration et se\nconcentre pour augmenter son taux de critiques\npendant un certain temps.
24,3,118,Métronome,Le lanceur agite un doigt et stimule son cerveau pour\nutiliser presque n’importe quelle capacité au hasard.
24,3,120,Destruction,"Le lanceur explose et frappe tout ce qui se trouve\nalentour, puis tombe K.O."
24,3,122,Léchouille,Le lanceur attaque en donnant un grand coup de langue\nà la cible. Peut aussi la paralyser.
24,3,126,Déflagration,Un déluge de flammes ardentes frappe la cible.\nPeut aussi la brûler.
24,3,127,Cascade,Le lanceur charge la cible avec une intensité\nremarquable. Peut aussi l’apeurer.
24,3,129,Météores,Le lanceur envoie des rayons d’étoiles sur la cible.
24,3,130,Coud’Krâne,"Le lanceur baisse la tête pendant un court instant pour\naugmenter sa Défense, puis percute sa cible.\nL’attaque prend un certain temps à se déclencher."
24,3,133,Amnésie,"Le lanceur fait le vide dans son esprit pour oublier\nses soucis, ce qui augmente sa Défense Spéciale\npendant un certain temps."
24,3,137,Regard Médusant,"Le lanceur effraie la cible en braquant son regard\nterrifiant sur elle, ce qui la paralyse."
24,3,138,Dévorêve,Le lanceur mange le rêve d’une cible en état de\nsomnolence. L’attaque permet de convertir une partie\ndes dégâts infligés en PV pour le lanceur.
24,3,141,Vampirisme,Une attaque qui permet d’aspirer le sang de la cible et\nde convertir une partie des dégâts infligés en PV pour\nle lanceur.
24,3,143,Piqué,"Le lanceur rassemble ses forces, puis fonce sur sa cible\npour l’attaquer. L’attaque peut apeurer la cible et prend\nun certain temps à se déclencher. Taux de critiques élevé."
24,3,147,Spore,Le lanceur répand tout autour de lui un nuage de spores\nqui plonge la cible dans un état de somnolence.
24,3,150,Trempette,Le lanceur barbote et éclabousse les environs.\nCette capacité n’a aucun effet.
24,3,151,Acidarmure,"Le lanceur modifie sa structure cellulaire pour se\nliquéfier, ce qui augmente sa Défense pendant\nun certain temps."
24,3,153,Explosion,"Le lanceur déclenche une grande explosion qui frappe\ntout ce qui se trouve alentour, puis tombe K.O."
24,3,155,Osmerang,Le lanceur projette son os deux fois d’affilée sur la cible\npour infliger des dégâts.
24,3,157,Éboulement,Envoie de gros rochers sur la cible pour lui infliger\ndes dégâts. Peut aussi l’apeurer.
24,3,160,Conversion,Le lanceur change de type pour prendre celui de la\npremière capacité de la liste de ses capacités apprises.
24,3,161,Triplattaque,"Le lanceur projette trois rayons d’énergie qui frappent\nla cible et peuvent aussi la paralyser, la brûler ou la geler."
24,3,162,Croc Fatal,Le lanceur inflige une vilaine morsure avec ses incisives.\nLes dégâts varient en fonction des PV de la cible.
24,3,163,Tranche,"Le lanceur tranche la cible avec ses griffes, une faux,\nou autre. Taux de critiques élevé."
24,3,164,Clonage,Le lanceur crée un clone en sacrifiant quelques PV.
24,3,165,Lutte,[~ 165]
24,3,172,Roue de Feu,Le lanceur s’entoure de feu et charge la cible.\nPeut aussi la brûler.
24,3,174,Malédiction,"L’Attaque et la Défense du lanceur augmentent, mais\nsa vitesse de déplacement baisse pendant un court\ninstant. L’effet change si le lanceur est de type Spectre."
24,3,176,Conversion 2,Le lanceur change de type pour être résistant à celui\nde la dernière capacité lancée par sa cible.
24,3,182,Abri,Le lanceur se protège de toutes les attaques.
24,3,183,Mach Punch,Le lanceur donne un coup de poing à une vitesse\nfulgurante.
24,3,188,Bombe Beurk,Le lanceur projette des détritus toxiques sur la cible.\nPeut aussi l’empoisonner.
24,3,191,Picots,Le lanceur disperse devant lui des picots qui infligent\ndes dégâts quand on marche dessus.
24,3,192,Élecanon,Le lanceur frappe la cible avec une puissante sphère\nélectrifiée. Paralyse à coup sûr.
24,3,195,Requiem,"Tout Pokémon qui entend ce requiem est mis K.O. au\nbout d’un certain temps, à moins d’être remplacé."
24,3,196,Vent Glace,"Une bourrasque glaciale blesse la cible, ce qui baisse\nsa vitesse de déplacement pendant un court instant."
24,3,197,Détection,Le lanceur se protège de toutes les attaques.
24,3,200,Colère,Le lanceur enrage et attaque avant de devenir confus.
24,3,202,Giga-Sangsue,Une attaque qui permet d’absorber les nutriments de\nla cible et de convertir une partie des dégâts infligés\nen PV pour le lanceur.
24,3,203,Ténacité,"Le lanceur adopte une posture défensive. Tant que celle-ci\nest active, il résiste à toute attaque avec au moins 1 PV."
24,3,204,Charme,Le lanceur fait les yeux doux pour berner la cible\net baisser son Attaque pendant un certain temps.
24,3,205,Roulade,Le lanceur attaque la cible en roulant comme un rocher.
24,3,206,Faux-Chage,Le lanceur attaque en retenant son coup pour s’assurer\nque la cible garde au moins 1 PV.
24,3,207,Vantardise,"Le lanceur fait enrager sa cible et la plonge dans\nla confusion, mais cela augmente l’Attaque de\nla cible pendant un certain temps."
24,3,209,Étincelle,Le lanceur envoie une décharge électrique sur la cible.\nPeut aussi la paralyser.
24,3,211,Ailes d’Acier,Le lanceur frappe la cible avec des ailes d’acier.\nPeut aussi augmenter la Défense du lanceur.
24,3,219,Rune Protect,Crée un champ protecteur qui empêche toutes\nles altérations de statut pendant un certain temps.\nL’effet persiste même si le lanceur est remplacé.
24,3,223,Dynamo-Poing,"Le lanceur rassemble ses forces et envoie un coup\nde poing à la cible, ce qui la rend confuse à coup sûr."
24,3,224,Mégacorne,Le lanceur fonce sur la cible en donnant un grand coup\nde corne.
24,3,225,Draco-Souffle,Le lanceur souffle fort sur la cible pour lui infliger\ndes dégâts. Peut aussi la paralyser.
24,3,231,Queue de Fer,Le lanceur frappe la cible avec une queue de fer.\nPeut aussi baisser la Défense de la cible.
24,3,232,Griffe Acier,Le lanceur lacère la cible avec des griffes d’acier.\nPeut aussi augmenter l’Attaque du lanceur.
24,3,234,Aurore,Le lanceur profite des doux rayons du soleil pour\nrécupérer des PV.
24,3,235,Synthèse,Le lanceur récupère des PV en produisant des nutriments\npar photosynthèse.
24,3,236,Rayon Lune,Le lanceur profite de la douce lueur de la lune pour\nrécupérer des PV.
24,3,239,Ouragan,Le lanceur déclenche un terrible ouragan qui s’abat sur\nla cible. Peut aussi l’apeurer.
24,3,242,Mâchouille,Le lanceur mord la cible avec ses crocs pointus.\nPeut aussi baisser la Défense de la cible.
24,3,245,Vitesse Extrême,Le lanceur charge la cible à une vitesse renversante.
24,3,246,Pouvoir Antique,Le lanceur attaque grâce à une force primitive.\nPeut aussi augmenter toutes les stats du lanceur.
24,3,247,Ball’Ombre,Le lanceur projette une grande ombre sur la cible.\nPeut aussi baisser la Défense Spéciale de la cible.
24,3,248,Prescience,"Un certain temps après l’utilisation de cette capacité,\nde l’énergie psychique frappe l’endroit où se tenait\nla cible."
24,3,249,Éclate-Roc,Le lanceur assène un coup de poing à la cible.\nPeut aussi baisser la Défense de la cible.
24,3,250,Siphon,"Le lanceur crée une trombe d’eau qui entoure\nl’adversaire. Tant qu’il se trouve à l’intérieur,\ncelui-ci subit des dégâts continus."
